Title: High-Resolution Spectroscopic Study of Extremely Metal-Poor Star 
       Candidates from the SkyMapper Survey
Authors: Jacobson H.R., Keller S., Frebel A., Casey A.R., Asplund M., 
         Bessell M.S., Da Costa G.S., Lind K., Marino A.F., Norris J.E., 
         Pena J.M., Schmidt B.P., Tisserand P., Walsh J.M., Yong D., Yu Q. 
Table: Equivalenth Width Measurements
================================================================================
Byte-by-byte Description of file: apj512602t3_mrt.txt
--------------------------------------------------------------------------------
   Bytes Format Units    Label    Explanations
--------------------------------------------------------------------------------
   1- 24 A24    ---      ID       Star identifier
  26- 33 F8.3   0.1nm    Wave     Wavelength
  35- 38 F4.1   ---      Species  Species numeric identifier (1)
  40- 44 F5.3   eV       ExPot    Excitation potential
  46- 52 F7.3   [-]      log(gf)  Log oscillator strength
  54- 58 F5.1   10-13m   EW       ? Equivalent width
      60 A1     ---    f_EW       [s] Flag on EW (2)
  62- 66 F5.2   [-]      logX     Log number abundance
--------------------------------------------------------------------------------
Note (1): In the format XX.Y where XX is the atomic number and Y is the 
          ionization level.
Note (2):
    s = Absorption feature analyzed via spectrum synthesis.
--------------------------------------------------------------------------------
SMSS~J014624.60-352457.7 5369.962 26.0 4.370   0.536  29.0    4.75  
SMSS~J014624.60-352457.7 5371.489 26.0 0.960  -1.644 125.8    4.86  
SMSS~J014624.60-352457.7 5381.021 22.1 1.570  -1.920  27.8    2.47  
SMSS~J014624.60-352457.7 5383.369 26.0 4.310   0.645  31.6    4.63  
SMSS~J014624.60-352457.7 5397.128 26.0 0.920  -1.982 107.9    4.77  
SMSS~J014624.60-352457.7 5405.775 26.0 0.990  -1.852 114.0    4.85  
SMSS~J014624.60-352457.7 5410.910 26.0 4.470   0.398  19.5    4.77  
SMSS~J014624.60-352457.7 5415.199 26.0 4.390   0.643  27.7    4.64  
SMSS~J014624.60-352457.7 5418.768 22.1 1.580  -2.000  25.6    2.51  
SMSS~J014624.60-352457.7 5424.068 26.0 4.320   0.520  31.1    4.75  
SMSS~J014624.60-352457.7 5429.696 26.0 0.960  -1.881 109.7    4.75  
SMSS~J014624.60-352457.7 5434.524 26.0 1.010  -2.126  97.0    4.79  
SMSS~J014624.60-352457.7 5446.917 26.0 0.990  -1.910 111.8    4.86  
SMSS~J014624.60-352457.7 5476.900 28.0 1.830  -0.890  59.3    3.50  
SMSS~J014624.60-352457.7 5497.516 26.0 1.010  -2.825  68.8    4.94  
SMSS~J014624.60-352457.7 5501.465 26.0 0.960  -3.046  48.3    4.76  
SMSS~J014624.60-352457.7 5569.618 26.0 3.420  -0.540  28.2    4.72  
SMSS~J014624.60-352457.7 5572.842 26.0 3.400  -0.275  45.8    4.78  
SMSS~J014624.60-352457.7 5581.971 20.0 2.520  -0.555  15.9    4.15  
SMSS~J014624.60-352457.7 5586.756 26.0 3.370  -0.144  45.7    4.60  
SMSS~J014624.60-352457.7 5588.760 20.0 2.520   0.210  47.5    4.07  
SMSS~J014624.60-352457.7 5590.120 20.0 2.520  -0.571  11.7    4.00  
SMSS~J014624.60-352457.7 5594.468 20.0 2.520   0.097  39.8    4.04  
SMSS~J014624.60-352457.7 5598.487 20.0 2.520  -0.087  28.7    4.01  
SMSS~J014624.60-352457.7 5615.644 26.0 3.330   0.050  60.5    4.62  
SMSS~J014624.60-352457.7 5624.542 26.0 3.420  -0.755  18.0    4.69  
SMSS~J014624.60-352457.7 5657.907 21.1 1.510  -0.600  22.7    0.57  
SMSS~J014624.60-352457.7 5701.544 26.0 2.560  -2.143   9.1    4.74  
SMSS~J014624.60-352457.7 5711.090 12.0 4.340  -1.724   6.7    5.17  
SMSS~J014624.60-352457.7 5857.450 20.0 2.930   0.230  27.5    4.12  
SMSS~J014624.60-352457.7 5889.950 11.0 0.000   0.108 178.6    4.21  
SMSS~J014624.60-352457.7 5895.924 11.0 0.000  -0.194 160.9    4.25  
SMSS~J014624.60-352457.7 6065.481 26.0 2.610  -1.410  25.3    4.58  
SMSS~J014624.60-352457.7 6102.720 20.0 1.880  -0.790  34.3    4.08  
SMSS~J014624.60-352457.7 6122.220 20.0 1.890  -0.315  63.4    4.12  
SMSS~J014624.60-352457.7 6136.615 26.0 2.450  -1.410  41.4    4.71  
SMSS~J014624.60-352457.7 6137.691 26.0 2.590  -1.346  37.1    4.73  
SMSS~J014624.60-352457.7 6162.170 20.0 1.900  -0.089  77.3    4.14  
SMSS~J014624.60-352457.7 6169.559 20.0 2.530  -0.478  11.8    3.91  
SMSS~J014624.60-352457.7 6191.558 26.0 2.430  -1.416  41.7    4.70  
SMSS~J014624.60-352457.7 6213.429 26.0 2.220  -2.481  10.1    4.72  
SMSS~J014624.60-352457.7 6219.280 26.0 2.200  -2.448  11.7    4.73  
SMSS~J014624.60-352457.7 6230.723 26.0 2.560  -1.276  41.1    4.70  
SMSS~J014624.60-352457.7 6254.257 26.0 2.280  -2.443  12.1    4.83  
SMSS~J014624.60-352457.7 6265.134 26.0 2.180  -2.540  13.6    4.87  
SMSS~J014624.60-352457.7 6335.330 26.0 2.200  -2.180  15.9    4.61  
SMSS~J014624.60-352457.7 6393.601 26.0 2.430  -1.576  32.6    4.68  
SMSS~J014624.60-352457.7 6400.000 26.0 3.600  -0.290  25.0    4.58  
SMSS~J014624.60-352457.7 6411.649 26.0 3.650  -0.595  15.4    4.67  
SMSS~J014624.60-352457.7 6421.350 26.0 2.280  -2.014  24.8    4.77  
SMSS~J014624.60-352457.7 6430.846 26.0 2.180  -1.946  31.3    4.73  
SMSS~J014624.60-352457.7 6439.070 20.0 2.520   0.470  59.2    3.99  
SMSS~J014624.60-352457.7 6449.810 20.0 2.520  -0.502  16.6    4.08  
SMSS~J014624.60-352457.7 6494.980 26.0 2.400  -1.239  58.7    4.76  
SMSS~J014624.60-352457.7 6496.896 56.1 0.600  -0.369  52.2   -0.97  
SMSS~J014624.60-352457.7 6592.912 26.0 2.730  -1.473  20.2    4.63  
SMSS~J014624.60-352457.7 6677.986 26.0 2.690  -1.418  28.9    4.73  
SMSS~J015350.94-775525.6 3786.677 26.0 1.010  -2.185  99.6    4.62  
SMSS~J015350.94-775525.6 3842.047 27.0 0.920  -0.770  62.6    2.20  
SMSS~J015350.94-775525.6 3845.468 27.0 0.920   0.010  97.7    2.10  
SMSS~J015350.94-775525.6 3846.800 26.0 3.250  -0.020  70.5    4.58  
SMSS~J015350.94-775525.6 3852.573 26.0 2.180  -1.180  92.9    4.89  
SMSS~J015350.94-775525.6 3863.741 26.0 2.690  -1.430  45.5    4.88  
SMSS~J015350.94-775525.6 3867.216 26.0 3.020  -0.450  65.4    4.63  
SMSS~J015350.94-775525.6 3940.878 26.0 0.960  -2.600  88.3    4.68  
SMSS~J015350.94-775525.6 3949.953 26.0 2.180  -1.251  91.5    4.91  
SMSS~J015350.94-775525.6 3961.520 13.0 0.010  -0.340 183.9    3.55  
SMSS~J015350.94-775525.6 3977.741 26.0 2.200  -1.120  90.1    4.76  
SMSS~J015350.94-775525.6 3986.753 12.0 4.350  -1.030  72.6    5.81  
SMSS~J015350.94-775525.6 3989.760 22.0 0.020  -0.062  89.3    2.38  
SMSS~J015350.94-775525.6 3995.306 27.0 0.920  -0.220  83.8    2.00  
SMSS~J015350.94-775525.6 3998.640 22.0 0.050   0.010  91.4    2.39  
SMSS~J015350.94-775525.6 4001.661 26.0 2.180  -1.900  46.5    4.73  
SMSS~J015350.94-775525.6 4008.928 22.0 0.020  -1.016  47.2    2.61  
SMSS~J015350.94-775525.6 4012.396 22.1 0.570  -1.750 116.7    2.68  
SMSS~J015350.94-775525.6 4021.866 26.0 2.760  -0.730  76.7    4.78  
SMSS~J015350.94-775525.6 4025.120 22.1 0.610  -1.980 102.1    2.65  
SMSS~J015350.94-775525.6 4028.338 22.1 1.890  -0.960  74.9    2.70  
SMSS~J015350.94-775525.6 4030.753 25.0 0.000  -0.497       s  2.12  
SMSS~J015350.94-775525.6 4032.627 26.0 1.490  -2.380  75.3    4.85  
SMSS~J015350.94-775525.6 4033.062 25.0 0.000  -0.647       s  2.24  
SMSS~J015350.94-775525.6 4034.483 25.0 0.000  -0.843       s  2.49  
SMSS~J015350.94-775525.6 4044.609 26.0 2.830  -1.220  36.6    4.66  
SMSS~J015350.94-775525.6 4053.829 22.1 1.890  -1.210  57.3    2.66  
SMSS~J015350.94-775525.6 4057.505 12.0 4.350  -0.890  77.4    5.74  
SMSS~J015350.94-775525.6 4058.217 26.0 3.210  -1.110  38.8    5.04  
SMSS~J015350.94-775525.6 4062.441 26.0 2.850  -0.860  62.9    4.77  
SMSS~J015350.94-775525.6 4067.271 26.0 2.560  -1.419  62.4    4.97  
SMSS~J015350.94-775525.6 4067.978 26.0 3.210  -0.470  52.8    4.64  
SMSS~J015350.94-775525.6 4077.714 38.1 0.000   0.167       s -1.45  
SMSS~J015350.94-775525.6 4098.176 26.0 3.240  -0.880  37.2    4.82  
SMSS~J015350.94-775525.6 4102.936 14.0 1.910  -3.140 115.6    5.67  
SMSS~J015350.94-775525.6 4109.802 26.0 2.850  -0.940  53.6    4.69  
SMSS~J015350.94-775525.6 4110.532 27.0 1.050  -1.080  39.9    2.27  
SMSS~J015350.94-775525.6 4120.207 26.0 2.990  -1.270  30.1    4.77  
SMSS~J015350.94-775525.6 4121.318 27.0 0.920  -0.320  92.9    2.25  
SMSS~J015350.94-775525.6 4121.802 26.0 2.830  -1.450  44.7    5.03  
SMSS~J015350.94-775525.6 4129.720 63.1 0.000   0.220       s -2.24  
SMSS~J015350.94-775525.6 4132.899 26.0 2.850  -1.010  52.9    4.75  
SMSS~J015350.94-775525.6 4139.927 26.0 0.990  -3.629  53.0    5.10  
SMSS~J015350.94-775525.6 4143.414 26.0 3.050  -0.200  92.2    4.88  
SMSS~J015350.94-775525.6 4147.669 26.0 1.480  -2.071  93.5    4.85  
SMSS~J015350.94-775525.6 4152.169 26.0 0.960  -3.232  69.8    4.92  
SMSS~J015350.94-775525.6 4154.498 26.0 2.830  -0.688  63.8    4.58  
SMSS~J015350.94-775525.6 4154.805 26.0 3.370  -0.400  52.0    4.74  
SMSS~J015350.94-775525.6 4156.799 26.0 2.830  -0.808  72.5    4.85  
SMSS~J015350.94-775525.6 4158.793 26.0 3.430  -0.670  28.9    4.67  
SMSS~J015350.94-775525.6 4161.527 22.1 1.080  -2.160  68.6    2.78  
SMSS~J015350.94-775525.6 4163.634 22.1 2.590  -0.400  50.7    2.57  
SMSS~J015350.94-775525.6 4174.913 26.0 0.910  -2.938  93.4    5.00  
SMSS~J015350.94-775525.6 4175.636 26.0 2.850  -0.827  57.7    4.64  
SMSS~J015350.94-775525.6 4178.860 26.1 2.580  -2.510  63.1    4.80  
SMSS~J015350.94-775525.6 4181.755 26.0 2.830  -0.371  93.4    4.81  
SMSS~J015350.94-775525.6 4182.382 26.0 3.020  -1.180  31.2    4.74  
SMSS~J015350.94-775525.6 4184.309 22.1 1.080  -2.510  47.6    2.80  
SMSS~J015350.94-775525.6 4184.892 26.0 2.830  -0.869  53.7    4.59  
SMSS~J015350.94-775525.6 4187.039 26.0 2.450  -0.514 102.9    4.65  
SMSS~J015350.94-775525.6 4187.795 26.0 2.420  -0.510 108.5    4.73  
SMSS~J015350.94-775525.6 4191.430 26.0 2.470  -0.666 106.5    4.91  
SMSS~J015350.94-775525.6 4195.329 26.0 3.330  -0.492  47.7    4.71  
SMSS~J015350.94-775525.6 4196.208 26.0 3.400  -0.700  29.7    4.68  
SMSS~J015350.94-775525.6 4199.095 26.0 3.050   0.156  99.2    4.65  
SMSS~J015350.94-775525.6 4215.524 38.1 0.000  -0.170       s -1.57  
SMSS~J015350.94-775525.6 4216.184 26.0 0.000  -3.357 127.0    4.93  
SMSS~J015350.94-775525.6 4217.545 26.0 3.430  -0.484  42.1    4.72  
SMSS~J015350.94-775525.6 4222.213 26.0 2.450  -0.914  92.4    4.83  
SMSS~J015350.94-775525.6 4233.170 26.1 2.580  -1.970  88.2    4.70  
SMSS~J015350.94-775525.6 4233.603 26.0 2.480  -0.579 106.2    4.81  
SMSS~J015350.94-775525.6 4238.810 26.0 3.400  -0.233  49.3    4.56  
SMSS~J015350.94-775525.6 4246.820 21.1 0.315   0.241       s  0.63  
SMSS~J015350.94-775525.6 4247.426 26.0 3.370  -0.240  65.3    4.79  
SMSS~J015350.94-775525.6 4250.119 26.0 2.470  -0.380 122.1    4.91  
SMSS~J015350.94-775525.6 4254.332 24.0 0.000  -0.114 142.2    2.60  
SMSS~J015350.94-775525.6 4271.154 26.0 2.450  -0.337 123.6    4.87  
SMSS~J015350.94-775525.6 4318.650 20.0 1.890  -0.210  59.7    3.74  
SMSS~J015350.94-775525.6 4330.723 22.1 1.180  -2.060  60.4    2.65  
SMSS~J015350.94-775525.6 4337.046 26.0 1.560  -1.695  96.8    4.60  
SMSS~J015350.94-775525.6 4337.914 22.1 1.080  -0.960 124.0    2.56  
SMSS~J015350.94-775525.6 4388.407 26.0 3.600  -0.681  19.3    4.65  
SMSS~J015350.94-775525.6 4394.059 22.1 1.220  -1.780  85.3    2.82  
SMSS~J015350.94-775525.6 4395.839 22.1 1.240  -1.930  71.3    2.76  
SMSS~J015350.94-775525.6 4398.292 22.1 1.210  -2.650  27.0    2.72  
SMSS~J015350.94-775525.6 4399.765 22.1 1.240  -1.190 107.2    2.65  
SMSS~J015350.94-775525.6 4409.520 22.1 1.230  -2.370  36.7    2.65  
SMSS~J015350.94-775525.6 4416.817 26.1 2.780  -2.600  48.1    4.86  
SMSS~J015350.94-775525.6 4417.714 22.1 1.170  -1.190 117.9    2.76  
SMSS~J015350.94-775525.6 4418.331 22.1 1.240  -1.970  63.7    2.68  
SMSS~J015350.94-775525.6 4422.568 26.0 2.850  -1.110  55.3    4.85  
SMSS~J015350.94-775525.6 4425.440 20.0 1.880  -0.358  49.0    3.69  
SMSS~J015350.94-775525.6 4430.614 26.0 2.220  -1.659  67.0    4.82  
SMSS~J015350.94-775525.6 4435.690 20.0 1.890  -0.519  51.3    3.90  
SMSS~J015350.94-775525.6 4441.731 22.1 1.180  -2.410  56.1    2.93  
SMSS~J015350.94-775525.6 4442.339 26.0 2.200  -1.228  91.0    4.78  
SMSS~J015350.94-775525.6 4443.194 26.0 2.860  -1.043  53.3    4.76  
SMSS~J015350.94-775525.6 4444.554 22.1 1.120  -2.240  66.4    2.84  
SMSS~J015350.94-775525.6 4447.717 26.0 2.220  -1.339  89.9    4.89  
SMSS~J015350.94-775525.6 4450.482 22.1 1.080  -1.520 111.5    2.84  
SMSS~J015350.94-775525.6 4454.381 26.0 2.830  -1.300  37.1    4.72  
SMSS~J015350.94-775525.6 4454.780 20.0 1.900   0.260  88.6    3.75  
SMSS~J015350.94-775525.6 4455.890 20.0 1.900  -0.530  42.0    3.77  
SMSS~J015350.94-775525.6 4464.448 22.1 1.160  -1.810  85.5    2.77  
SMSS~J015350.94-775525.6 4468.517 22.1 1.130  -0.600 140.1    2.53  
SMSS~J015350.94-775525.6 4470.853 22.1 1.170  -2.020  64.1    2.65  
SMSS~J015350.94-775525.6 4476.019 26.0 2.850  -0.820  74.3    4.87  
SMSS~J015350.94-775525.6 4484.220 26.0 3.600  -0.860  27.6    5.02  
SMSS~J015350.94-775525.6 4489.185 26.1 2.830  -2.970  27.8    4.92  
SMSS~J015350.94-775525.6 4489.739 26.0 0.120  -3.899 109.7    5.19  
SMSS~J015350.94-775525.6 4491.410 26.1 2.860  -2.710  41.6    4.95  
SMSS~J015350.94-775525.6 4493.522 22.1 1.080  -3.020  23.1    2.84  
SMSS~J015350.94-775525.6 4494.563 26.0 2.200  -1.143  94.8    4.76  
SMSS~J015350.94-775525.6 4501.270 22.1 1.120  -0.770 136.8    2.62  
SMSS~J015350.94-775525.6 4508.283 26.1 2.860  -2.580  51.7    4.99  
SMSS~J015350.94-775525.6 4512.730 22.0 0.840  -0.424  23.7    2.54  
SMSS~J015350.94-775525.6 4515.340 26.1 2.840  -2.600  48.9    4.94  
SMSS~J015350.94-775525.6 4518.020 22.0 0.830  -0.269  30.3    2.52  
SMSS~J015350.94-775525.6 4520.224 26.1 2.810  -2.600  46.9    4.87  
SMSS~J015350.94-775525.6 4528.614 26.0 2.180  -0.822 127.8    5.05  
SMSS~J015350.94-775525.6 4531.148 26.0 1.480  -2.101 102.3    4.96  
SMSS~J015350.94-775525.6 4533.249 22.0 0.850   0.532  66.6    2.33  
SMSS~J015350.94-775525.6 4534.780 22.0 0.840   0.336  57.0    2.35  
SMSS~J015350.94-775525.6 4535.567 22.0 0.830   0.120  49.9    2.45  
SMSS~J015350.94-775525.6 4541.523 26.1 2.860  -3.050  28.8    5.05  
SMSS~J015350.94-775525.6 4545.950 24.0 0.940  -1.370  27.5    2.88  
SMSS~J015350.94-775525.6 4548.760 22.0 0.830  -0.298  30.7    2.55  
SMSS~J015350.94-775525.6 4554.033 56.1 0.000   0.163       s -1.10  
SMSS~J015350.94-775525.6 4555.490 22.0 0.850  -0.432  25.4    2.60  
SMSS~J015350.94-775525.6 4555.890 26.1 2.830  -2.400  65.1    4.98  
SMSS~J015350.94-775525.6 4563.770 22.1 1.220  -0.960 129.5    2.78  
SMSS~J015350.94-775525.6 4571.096 12.0 0.000  -5.688 122.9    5.92  
SMSS~J015350.94-775525.6 4571.971 22.1 1.570  -0.320 127.3    2.53  
SMSS~J015350.94-775525.6 4576.340 26.1 2.840  -2.950  33.6    5.02  
SMSS~J015350.94-775525.6 4583.409 22.1 1.160  -2.920  23.9    2.85  
SMSS~J015350.94-775525.6 4583.840 26.1 2.810  -1.930  89.4    4.90  
SMSS~J015350.94-775525.6 4589.915 22.1 1.240  -1.790  87.0    2.85  
SMSS~J015350.94-775525.6 4600.752 24.0 1.000  -1.260  20.8    2.69  
SMSS~J015350.94-775525.6 4602.941 26.0 1.490  -2.208  95.9    4.94  
SMSS~J015350.94-775525.6 4616.137 24.0 0.980  -1.190  28.7    2.77  
SMSS~J015350.94-775525.6 4626.188 24.0 0.970  -1.320  20.5    2.70  
SMSS~J015350.94-775525.6 4630.120 26.0 2.280  -2.587  21.3    5.01  
SMSS~J015350.94-775525.6 4632.912 26.0 1.610  -2.913  48.1    5.01  
SMSS~J015350.94-775525.6 4646.150 24.0 1.030  -0.740  41.5    2.61  
SMSS~J015350.94-775525.6 4647.434 26.0 2.950  -1.351  33.7    4.84  
SMSS~J015350.94-775525.6 4652.158 24.0 1.000  -1.030  32.9    2.71  
SMSS~J015350.94-775525.6 4657.200 22.1 1.240  -2.240  50.6    2.73  
SMSS~J015350.94-775525.6 4678.846 26.0 3.600  -0.830  24.7    4.92  
SMSS~J015350.94-775525.6 4681.910 22.0 0.050  -1.015  46.9    2.57  
SMSS~J015350.94-775525.6 4691.411 26.0 2.990  -1.520  30.8    5.00  
SMSS~J015350.94-775525.6 4702.990 12.0 4.330  -0.380 119.4    5.77  
SMSS~J015350.94-775525.6 4707.274 26.0 3.240  -1.080  35.3    4.95  
SMSS~J015350.94-775525.6 4708.662 22.1 1.240  -2.340  49.2    2.80  
SMSS~J015350.94-775525.6 4710.283 26.0 3.020  -1.610  26.6    5.04  
SMSS~J015350.94-775525.6 4714.421 28.0 3.380   0.230  38.2    3.57  
SMSS~J015350.94-775525.6 4733.591 26.0 1.490  -2.988  57.2    5.07  
SMSS~J015350.94-775525.6 4736.772 26.0 3.210  -0.752  58.7    4.96  
SMSS~J015350.94-775525.6 4779.979 22.1 2.050  -1.370  40.2    2.67  
SMSS~J015350.94-775525.6 4805.089 22.1 2.060  -1.100  60.6    2.73  
SMSS~J015350.94-775525.6 4810.528 30.0 4.080  -0.137  14.2    1.83  
SMSS~J015350.94-775525.6 4823.528 25.0 2.320   0.144  24.1    2.20  
SMSS~J015350.94-775525.6 4859.741 26.0 2.880  -0.760  67.4    4.69  
SMSS~J015350.94-775525.6 4865.610 22.1 1.120  -2.810  33.1    2.85  
SMSS~J015350.94-775525.6 4871.318 26.0 2.870  -0.362  87.1    4.60  
SMSS~J015350.94-775525.6 4872.137 26.0 2.880  -0.567  77.8    4.67  
SMSS~J015350.94-775525.6 4890.755 26.0 2.880  -0.394  87.8    4.65  
SMSS~J015350.94-775525.6 4891.492 26.0 2.850  -0.111  99.2    4.53  
SMSS~J015350.94-775525.6 4903.310 26.0 2.880  -0.926  64.0    4.80  
SMSS~J015350.94-775525.6 4918.994 26.0 2.850  -0.342  97.9    4.74  
SMSS~J015350.94-775525.6 4920.503 26.0 2.830   0.068 115.1    4.62  
SMSS~J015350.94-775525.6 4923.930 26.1 2.890  -1.320 107.4    4.67  
SMSS~J015350.94-775525.6 4924.770 26.0 2.280  -2.114  37.9    4.84  
SMSS~J015350.94-775525.6 4934.086 56.1 0.000  -0.160       s -1.16  
SMSS~J015350.94-775525.6 4939.687 26.0 0.860  -3.252  86.7    4.98  
SMSS~J015350.94-775525.6 4966.089 26.0 3.330  -0.871  39.0    4.89  
SMSS~J015350.94-775525.6 4981.730 22.0 0.840   0.560  76.7    2.39  
SMSS~J015350.94-775525.6 4991.070 22.0 0.840   0.436  78.3    2.53  
SMSS~J015350.94-775525.6 4994.130 26.0 0.920  -2.969  99.6    4.98  
SMSS~J015350.94-775525.6 4999.500 22.0 0.830   0.306  62.7    2.42  
SMSS~J015350.94-775525.6 5001.870 26.0 3.880   0.050  36.6    4.59  
SMSS~J015350.94-775525.6 5006.119 26.0 2.830  -0.615  83.9    4.73  
SMSS~J015350.94-775525.6 5007.206 22.0 0.820   0.168  68.2    2.62  
SMSS~J015350.94-775525.6 5012.068 26.0 0.860  -2.642 121.5    4.97  
SMSS~J015350.94-775525.6 5014.942 26.0 3.940  -0.300  21.4    4.70  
SMSS~J015350.94-775525.6 5018.450 26.1 2.890  -1.220 119.8    4.79  
SMSS~J015350.94-775525.6 5020.024 22.0 0.840  -0.358  36.2    2.69  
SMSS~J015350.94-775525.6 5024.843 22.0 0.820  -0.546  22.4    2.58  
SMSS~J015350.94-775525.6 5031.010 21.1 1.360  -0.400  63.9    0.81  
SMSS~J015350.94-775525.6 5039.960 22.0 0.020  -1.130  41.8    2.54  
SMSS~J015350.94-775525.6 5041.756 26.0 1.490  -2.200 109.7    5.11  
SMSS~J015350.94-775525.6 5049.820 26.0 2.280  -1.355  78.1    4.69  
SMSS~J015350.94-775525.6 5064.650 22.0 0.050  -0.935  51.6    2.53  
SMSS~J015350.94-775525.6 5068.766 26.0 2.940  -1.041  62.2    4.94  
SMSS~J015350.94-775525.6 5079.740 26.0 0.990  -3.245  80.7    5.02  
SMSS~J015350.94-775525.6 5083.339 26.0 0.960  -2.842  91.6    4.76  
SMSS~J015350.94-775525.6 5098.697 26.0 2.180  -2.030  71.6    5.15  
SMSS~J015350.94-775525.6 5110.413 26.0 0.000  -3.760 139.5    5.28  
SMSS~J015350.94-775525.6 5123.720 26.0 1.010  -3.058  93.6    5.06  
SMSS~J015350.94-775525.6 5127.360 26.0 0.920  -3.249  89.2    5.07  
SMSS~J015350.94-775525.6 5129.156 22.1 1.890  -1.240  71.0    2.79  
SMSS~J015350.94-775525.6 5131.468 26.0 2.220  -2.515  34.8    5.11  
SMSS~J015350.94-775525.6 5133.689 26.0 4.180   0.140  40.5    4.92  
SMSS~J015350.94-775525.6 5137.075 28.0 1.680  -1.990  37.3    3.68  
SMSS~J015350.94-775525.6 5137.382 26.0 4.180  -0.400  17.2    4.96  
SMSS~J015350.94-775525.6 5142.929 26.0 0.960  -3.080 107.0    5.25  
SMSS~J015350.94-775525.6 5150.839 26.0 0.990  -3.037  98.9    5.10  
SMSS~J015350.94-775525.6 5151.911 26.0 1.010  -3.321  67.7    4.91  
SMSS~J015350.94-775525.6 5166.282 26.0 0.000  -4.123 111.0    5.13  
SMSS~J015350.94-775525.6 5171.596 26.0 1.490  -1.721 123.3    4.85  
SMSS~J015350.94-775525.6 5173.740 22.0 0.000  -1.062  48.5    2.54  
SMSS~J015350.94-775525.6 5185.902 22.1 1.890  -1.490  48.0    2.69  
SMSS~J015350.94-775525.6 5188.687 22.1 1.580  -1.050 102.9    2.71  
SMSS~J015350.94-775525.6 5192.344 26.0 3.000  -0.421  82.4    4.71  
SMSS~J015350.94-775525.6 5192.970 22.0 0.020  -0.950  61.6    2.64  
SMSS~J015350.94-775525.6 5194.942 26.0 1.560  -2.021 104.3    4.89  
SMSS~J015350.94-775525.6 5197.580 26.1 3.230  -2.220  48.4    4.98  
SMSS~J015350.94-775525.6 5198.711 26.0 2.220  -2.091  48.5    4.90  
SMSS~J015350.94-775525.6 5202.336 26.0 2.180  -1.871  77.5    5.06  
SMSS~J015350.94-775525.6 5206.040 24.0 0.940   0.020 104.7    2.69  
SMSS~J015350.94-775525.6 5210.390 22.0 0.050  -0.828  66.7    2.63  
SMSS~J015350.94-775525.6 5216.274 26.0 1.610  -2.082 109.3    5.10  
SMSS~J015350.94-775525.6 5225.526 26.0 0.110  -4.755  63.6    5.15  
SMSS~J015350.94-775525.6 5232.940 26.0 2.940  -0.057 115.0    4.83  
SMSS~J015350.94-775525.6 5239.811 21.1 1.460  -0.770  43.8    1.00  
SMSS~J015350.94-775525.6 5247.050 26.0 0.090  -4.946  56.6    5.23  
SMSS~J015350.94-775525.6 5250.210 26.0 0.120  -4.938  54.4    5.23  
SMSS~J015350.94-775525.6 5250.646 26.0 2.200  -2.180  62.4    5.17  
SMSS~J015350.94-775525.6 5254.956 26.0 0.110  -4.764  75.8    5.33  
SMSS~J015350.94-775525.6 5263.305 26.0 3.270  -0.879  38.2    4.80  
SMSS~J015350.94-775525.6 5266.555 26.0 3.000  -0.385  89.1    4.78  
SMSS~J015350.94-775525.6 5276.000 26.1 3.200  -2.010  61.5    4.94  
SMSS~J015350.94-775525.6 5281.790 26.0 3.040  -0.833  60.5    4.82  
SMSS~J015350.94-775525.6 5283.621 26.0 3.240  -0.524  66.6    4.84  
SMSS~J015350.94-775525.6 5302.300 26.0 3.280  -0.720  52.7    4.88  
SMSS~J015350.94-775525.6 5307.361 26.0 1.610  -2.912  53.0    5.03  
SMSS~J015350.94-775525.6 5324.179 26.0 3.210  -0.103  81.6    4.62  
SMSS~J015350.94-775525.6 5332.900 26.0 1.550  -2.776  65.0    4.99  
SMSS~J015350.94-775525.6 5345.800 24.0 1.000  -0.950  48.1    2.84  
SMSS~J015350.94-775525.6 5348.310 24.0 1.000  -1.210  30.6    2.80  
SMSS~J015350.94-775525.6 5369.962 26.0 4.370   0.536  42.8    4.78  
SMSS~J015350.94-775525.6 5381.021 22.1 1.570  -1.920  44.8    2.67  
SMSS~J015350.94-775525.6 5397.128 26.0 0.920  -1.982 158.6    4.95  
SMSS~J015350.94-775525.6 5410.910 26.0 4.470   0.398  30.4    4.81  
SMSS~J015350.94-775525.6 5418.768 22.1 1.580  -2.000  37.7    2.65  
SMSS~J015350.94-775525.6 5429.696 26.0 0.960  -1.881 162.8    4.96  
SMSS~J015350.94-775525.6 5434.524 26.0 1.010  -2.126 146.5    5.00  
SMSS~J015350.94-775525.6 5446.917 26.0 0.990  -1.910 156.2    4.92  
SMSS~J015350.94-775525.6 5455.609 26.0 1.010  -2.090 167.7    5.30  
SMSS~J015350.94-775525.6 5476.900 28.0 1.830  -0.890  89.9    3.55  
SMSS~J015350.94-775525.6 5497.516 26.0 1.010  -2.825 115.6    5.15  
SMSS~J015350.94-775525.6 5501.465 26.0 0.960  -3.046 106.5    5.16  
SMSS~J015350.94-775525.6 5506.779 26.0 0.990  -2.789 116.2    5.09  
SMSS~J015350.94-775525.6 5526.785 21.1 1.770   0.020  71.7    0.97  
SMSS~J015350.94-775525.6 5528.405 12.0 4.340  -0.498 126.0    5.97  
SMSS~J015350.94-775525.6 5569.618 26.0 3.420  -0.540  51.3    4.83  
SMSS~J015350.94-775525.6 5572.842 26.0 3.400  -0.275  71.0    4.85  
