Found, JINA_ID, Query_ID        , RA_input     , DEC_input    , main_id                    , ra                  , dec                , coo_err_maj, coo_err_min, coo_err_angle, coo_wavelength, coo_bibcode        , B                 , J                  , V                 , H                  , R                 , I                 , U, K                  , pmra    , pmdec   , plx_value, rvz_nature, rvz_qual, otype, sp_type    , sp_qual, sp_bibcode
True ,        , J063411.2-641831, 06:34:11.2800, -64:18:32.400, TYC 8902-1714-1            ,  98.54694323892     , -64.30863978921    ,      0.0099,      0.0098,            90, O             , 2020yCat.1350....0G, 12.324000358581543,  8.954000473022461 , 11.07800006866455 ,  8.291000366210938 , 10.4399995803833  ,  9.932999610900879,  ,  8.175000190734863 , 1.764   , 1.16    ,    0.4104, s         , A       , *    ,            ,        , 
True ,        , J064013.1-354044, 06:40:13.2000, -35:40:44.400, TYC 7099-1614-1            , 100.05492192108001  , -35.67900257729001 ,      0.0083,      0.0088,            90, O             , 2020yCat.1350....0G, 12.809000015258789, 10.543999671936035 , 12.104000091552734, 10.133999824523926 ,                   ,                   ,  , 10.031999588012695 , 35.696  , -16.893 ,    0.8843, s         , A       , Pe*  ,            ,        , 
True ,        , J064211.9-650134, 06:42:12.0000, -65:01:33.600, CPD-64   610               , 100.55005175376002  , -65.0261965561     ,      0.0119,      0.0123,            90, O             , 2020yCat.1350....0G, 10.62600040435791 ,  8.92199993133545  ,  9.942999839782715,  8.696000099182129 ,  9.680000305175781,  9.659000396728516,  ,  8.588000297546387 , 42.721  , 110.684 ,    6.4635, s         , A       , PM*  ,            ,        , 
True ,        , J070028.0-270512, 07:00:28.0800, -27:05:13.200, TYC 6531-554-1             , 105.11698392081     , -27.086831120189995,      0.0068,      0.0096,            90, O             , 2020yCat.1350....0G, 12.01099967956543 ,  8.440999984741211 , 10.793999671936035,  7.811999797821045 ,                   ,                   ,  ,  7.618000030517578 , -0.937  , 6.533   ,    0.41  , s         , A       , SB*  ,            ,        , 
True ,        , J070333.5-291748, 07:03:33.6000, -29:17:49.200, TYC 6535-3183-1            , 105.88994606661     , -29.296632107269996,      0.0064,      0.0084,            90, O             , 2020yCat.1350....0G, 12.196000099182129,  8.704000473022461 , 11.015999794006348,  8.079000473022461 ,                   ,                   ,  ,  7.921999931335449 , 3.296   , -8.562  ,    0.334 , s         , A       , *    ,            ,        , 
True ,        , J070648.0-324056, 07:06:48.0000, -32:40:55.200, TYC 7094-133-1             , 106.70036807818     , -32.68228851963    ,      0.0096,      0.0119,            90, O             , 2020yCat.1350....0G, 12.392000198364258, 10.065999984741211 , 11.611000061035156,  9.663000106811523 ,                   ,                   ,  ,  9.562000274658203 , -14.806 , 1.087   ,    0.7208,           , A       , *    ,            ,        , 
True ,        , J073554.7-351938, 07:35:54.7200, -35:19:37.200, CD-35  3714                , 113.97808323045     , -35.32727228798    ,      0.0141,      0.0174,            90, O             , 2020yCat.1350....0G, 11.039999961853027,  8.142999649047852 , 10.050000190734863,  7.565999984741211 ,                   ,                   ,  ,  7.4019999504089355, 1.116   , 7.664   ,    1.6825, s         , C       , SB*  ,            ,        , 
True ,        , J081343.6-233252, 08:13:43.6800, -23:32:52.800, TYC 6555-1318-1            , 123.43185190610001  , -23.5480122379     ,      0.0077,      0.008 ,            90, O             , 2020yCat.1350....0G, 12.015999794006348,  9.104999542236328 , 11.039999961853027,  8.553999900817871 ,                   ,                   ,  ,  8.463000297546387 , -7.703  , -8.876  ,    0.4913, s         , A       , Pe*  , CEMP       , C      , 2018AJ....155..256P
True ,        , J082838.7-482652, 08:28:38.8800, -48:26:52.800, TYC 8154-6786-1            , 127.16162564622     , -48.44787017142    ,      0.0107,      0.0115,            90, O             , 2020yCat.1350....0G, 12.942000389099121,  9.524999618530273 , 11.821000099182129,  8.916999816894531 ,                   ,                   ,  ,  8.75100040435791  , 8.562   , -21.922 ,    0.5049, s         , A       , Pe*  , CEMP       , C      , 2018AJ....155..256P
True ,        , J085934.2-053404, 08:59:34.3200, -05:34:04.800, TYC 4873-1606-1            , 134.89255442301     , -5.56800932889     ,      0.0152,      0.0103,            90, O             , 2020yCat.1350....0G, 11.220000267028809,  8.861000061035156 , 10.390000343322754,  8.255999565124512 ,  9.880000114440918,  9.45199966430664 ,  ,  8.119999885559082 , -43.084 , -47.552 ,    2.8876, s         , B       , SB*  ,            ,        , 
True ,        , J090722.4-283415, 09:07:22.3200, -28:34:15.600, TYC 6598-636-1             , 136.84326665169     , -28.570911681680002,      0.0125,      0.0129,            90, O             , 2020yCat.1350....0G, 12.553000450134277, 10.303999900817871 , 11.822999954223633,  9.902999877929688 ,                   ,                   ,  ,  9.79800033569336  , -38.124 , -63.861 ,    2.0155, s         , C       , PM*  ,            ,        , 
True ,        , J090922.5-272207, 09:09:22.5600, -27:22:08.400, TYC 6594-1176-1            , 137.34376902528     , -27.368821559940002,      0.0099,      0.0116,            90, O             , 2020yCat.1350....0G, 12.902000427246094,  9.949000358581543 , 11.92300033569336 ,  9.373000144958496 ,                   ,                   ,  ,  9.267000198364258 , -1.452  , 14.174  ,    0.6869, s         , A       , *    ,            ,        , 
True ,        , J093101.0-030405, 09:31:00.9600, -03:04:04.800, BD-02  2914                , 142.7542702055      , -3.06814311425     ,      0.0152,      0.0135,            90, O             , 2020yCat.1350....0G, 10.977999687194824,  9.48900032043457  , 10.505000114440918,  9.182999610900879 ,                   ,                   ,  ,  9.156999588012695 , 0.516   , -97.418 ,    5.0122, s         , A       , Pe*  ,            ,        , 
True ,        , J093101.0-030405, 09:31:00.9600, -03:04:04.800, BD-02  2914                , 142.7542702055      , -3.06814311425     ,      0.0152,      0.0135,            90, O             , 2020yCat.1350....0G, 10.977999687194824,  9.48900032043457  , 10.505000114440918,  9.182999610900879 ,                   ,                   ,  ,  9.156999588012695 , 0.516   , -97.418 ,    5.0122, s         , A       , Pe*  ,            ,        , 
True ,        , J093121.3-332635, 09:31:21.3600, -33:26:34.800, CD-32  6470                , 142.83899359182     , -33.44318282741    ,      0.0066,      0.0092,            90, O             , 2020yCat.1350....0G, 12.093000411987305,  9.383999824523926 , 11.21399974822998 ,  8.876999855041504 ,                   ,                   ,  ,  8.755000114440918 , -8.685  , -8.465  ,    0.8045, s         , A       , Pe*  , CEMP       , C      , 2018AJ....155..256P
True ,        , J093619.9-205314, 09:36:19.9200, -20:53:13.200, HD  83212                  , 144.08313382212     , -20.88742986381    ,      0.0171,      0.0188,            90, O             , 2020yCat.1350....0G,  9.581999778747559,  6.307000160217285 ,  9.177000045776367,  5.729000091552734 ,  7.829999923706055,                   ,  ,  5.609000205993652 , -17.256 , -19.201 ,    1.2723, s         , A       , Pe*  , G6/K0IIIwF7, D      , 1988MSS...C04....0H
True ,        , J100310.2-203704, 10:03:10.3200, -20:37:04.800, TYC 6054-91-1              , 150.79267086972     , -20.617747317089997,      0.0121,      0.0109,            90, O             , 2020yCat.1350....0G, 11.911999702453613,  9.317000389099121 , 11.050000190734863,  8.862000465393066 ,                   ,                   ,  ,  8.734999656677246 , 6.394   , -47.783 ,    0.8738, s         , A       , *    ,            ,        , 
True ,        , J100334.4-170612, 10:03:34.3200, -17:06:10.800, TYC 6050-1502-1            , 150.89329046821     , -17.103373101580004,      0.1139,      0.1267,            90, O             , 2020yCat.1350....0G, 11.407999992370605,  9.963000297546387 , 10.928999900817871,  9.720999717712402 , 10.720000267028809, 10.354000091552734,  ,  9.70300006866455  , 20.783  , 6.638   ,    2.2717, s         , A       , *    ,            ,        , 
True ,        , J100603.1-114029, 10:06:03.1200, -11:40:30.000, BD-10  2990                , 151.5129821666079   , -11.674858395138056,      1.217 ,      0.9043,            90, O             , 2018yCat.1345....0G, 10.392000198364258,  8.748000144958496 ,  9.991999626159668,  8.427000045776367 , 10.006999969482422,  9.232000350952148,  ,  8.39900016784668  , -4.147  , -23.174 ,    0.731 , s         , C       , **   ,            ,        , 
True ,        , J101915.7-192446, 10:19:15.8400, -19:24:46.800, TYC 6068-514-1             , 154.81555045799     , -19.412881743849997,      0.0122,      0.0107,            90, O             , 2020yCat.1350....0G, 12.480999946594238,  9.059000015258789 , 11.244000434875488,  8.394000053405762 ,                   ,                   ,  ,  8.211999893188477 , -4.877  , -1.981  ,    0.3123, s         , A       , Pe*  ,            ,        , 
True ,        , J102436.9-063029, 10:24:36.9600, -06:30:28.800, TYC 4911-1483-1            , 156.15394353604     , -6.508219646000001 ,      0.0152,      0.0157,            90, O             , 2020yCat.1350....0G, 12.815999984741211,  9.711000442504883 , 11.734000205993652,  9.088000297546387 ,                   ,                   ,  ,  8.991999626159668 , -6.621  , 0.97    ,    0.2841, s         , A       , *    ,            ,        , 
True ,        , J102818.1-280723, 10:28:18.0000, -28:07:22.800, TYC 6628-769-1             , 157.07539989275     , -28.12330613863    ,      0.0103,      0.011 ,            90, O             , 2020yCat.1350....0G, 12.585000038146973,  9.017999649047852 , 11.322999954223633,  8.312000274658203 ,                   ,                   ,  ,  8.204999923706055 , -2.735  , 0.492   ,    0.2432, s         , A       , *    ,            ,        , 
True ,        , J103742.2-104232, 10:37:42.2400, -10:42:32.400, BD-09  3110                , 159.42590754775     , -10.70910781633    ,      0.0191,      0.0191,            90, O             , 2020yCat.1350....0G, 11.473999977111816,  8.244999885559082 , 10.34000015258789 ,  7.658999919891357 ,  9.6899995803833  ,  9.45199966430664 ,  ,  7.50600004196167  , -3.509  , -12.649 ,    0.5228, s         , A       , RG*  ,            ,        , 
True ,        , J103748.8-350618, 10:37:48.9600, -35:06:18.000, TYC 7193-332-1             , 159.45378998838     , -35.10508606245    ,      0.0112,      0.013 ,            90, O             , 2020yCat.1350....0G, 12.628000259399414,  9.684000015258789 , 11.644000053405762,  9.142999649047852 ,                   ,                   ,  ,  8.991000175476074 , -15.658 , 1.063   ,    0.3671, s         , A       , Pe*  , CEMP       , C      , 2018AJ....155..256P
True ,        , J104034.8-112021, 10:40:34.8000, -11:20:20.400, TYC 5495-873-1             , 160.1453744609      , -11.339333799040002,      0.0153,      0.0129,            90, O             , 2020yCat.1350....0G, 12.595999717712402,  9.361000061035156 , 11.494000434875488,  8.680000305175781 , 11.218999862670898,                   ,  ,  8.58899974822998  , -6.057  , -13.091 ,    0.2409, s         , A       , *    ,            ,        , 
True ,        , J104610.9-023806, 10:46:11.0400, -02:38:06.000, BD-01  2439                , 161.54568826985     , -2.6351939479300004,      0.018 ,      0.0175,            90, O             , 2020yCat.1350....0G, 10.95199966430664 ,  8.678999900817871 , 10.222999572753906,  8.277000427246094 ,                   ,                   ,  ,  8.156999588012695 , 6.475   , 4.892   ,    1.1976, s         , A       , Em*  , G3         , E      , 2023ApJS..264...17Z
True ,        , J104943.6-092646, 10:49:43.6800, -09:26:45.600, BD-08  3016                , 162.43167429641     , -9.44621577918     ,      0.0169,      0.0154,            90, O             , 2020yCat.1350....0G, 11.36400032043457 ,  8.534000396728516 , 10.383999824523926,  7.979000091552734 ,                   ,                   ,  ,  7.835999965667725 , -11.505 , -17.33  ,    0.632 , s         , A       , *    ,            ,        , 
True ,        , J105252.9-262048, 10:52:53.0400, -26:20:49.200, CD-25  8298                , 163.22049496976     , -26.34682674697    ,      0.0129,      0.0133,            90, O             , 2020yCat.1350....0G, 11.345999717712402,  7.828999996185303 , 10.126999855041504,  7.1620001792907715,                   ,                   ,  ,  7.044000148773193 , 22.65   , -25.808 ,    0.4945, s         , A       , *    ,            ,        , 
True ,        , J105642.1-273735, 10:56:42.2400, -27:37:33.600, TYC 6643-289-1             , 164.17558822955     , -27.6264603915     ,      0.0151,      0.0153,            90, O             , 2020yCat.1350....0G, 12.282999992370605, 10.519000053405762 , 11.755999565124512, 10.293999671936035 ,                   ,                   ,  , 10.225000381469727 , -8.115  , -38.519 ,    3.5919, s         , B       , *    ,            ,        , 
True ,        , J105811.4-263418, 10:58:11.5200, -26:34:19.200, CD-25  8351                , 164.5475362844      , -26.571665892749998,      0.0137,      0.0132,            90, O             , 2020yCat.1350....0G, 11.460000038146973,  7.88100004196167  , 10.255000114440918,  7.243000030517578 ,                   ,                   ,  ,  7.068999767303467 , 6.278   , -18.105 ,    0.4181, s         , A       , SB*  ,            ,        , 
True ,        , J110248.5-030125, 11:02:48.4800, -03:01:26.400, TYC 4924-33-1              , 165.70243137485     , -3.0239191057399992,      0.0169,      0.0159,            90, O             , 2020yCat.1350....0G, 12.484999656677246, 10.010000228881836 , 11.694000244140625,  9.557000160217285 ,                   ,                   ,  ,  9.470000267028809 , -7.91   , -30.208 ,    0.5416, s         , A       , Em*  , G0         , E      , 2023ApJS..264...17Z
True ,        , J110416.2-124129, 11:04:16.0800, -12:41:31.200, HD  95982                  , 166.06746665928     , -12.69154839062    ,      0.016 ,      0.0126,            90, O             , 2020yCat.1350....0G,  9.899999618530273,  8.282999992370605 ,  9.380000114440918,  8.074999809265137 ,                   ,                   ,  ,  8.008000373840332 , -50.122 , 63.144  ,   11.0846, s         , A       , PM*  , G1V(w)     , C      , 1988MSS...C04....0H
True ,        , J110708.8-265825, 11:07:08.8800, -26:58:26.400, TYC 6644-868-1             , 166.78684518859     , -26.973571497929996,      0.0145,      0.0145,            90, O             , 2020yCat.1350....0G, 12.350000381469727, 10.32800006866455  , 11.74899959564209 ,  9.923999786376953 ,                   ,                   ,  ,  9.878000259399414 , -11.558 , 13.468  ,    0.5984, s         , A       , *    ,            ,        , 
True ,        , J110746.5-033433, 11:07:46.5600, -03:34:33.600, UCAC2  30538222            , 166.94391845741     , -3.57608284268     ,      0.0174,      0.0133,            90, O             , 2020yCat.1350....0G, 11.71399974822998 , 10.067000389099121 , 11.208999633789062, 10.78499984741211  , 11.201000213623047, 10.5              ,  , 10.098999977111816 , 19.229  , 6.493   ,    2.9595, s         , A       , *    ,            ,        , 
True ,        , J111447.8-405219, 11:14:47.7600, -40:52:19.200, HIP 54918                  , 168.69908243484     , -40.87205944334    ,      0.009 ,      0.0093,            90, O             , 2020yCat.1350....0G, 12.737000465393066, 10.052000045776367 , 11.880999565124512,  9.532999992370605 ,                   ,                   ,  ,  9.406999588012695 , -11.142 , -2.11   ,    0.3898, s         , A       , *    ,            ,        , 
True ,        , J112344.9-290327, 11:23:44.8800, -29:03:28.800, TYC 6662-935-1             , 170.93706567617     , -29.05764223716    ,      0.0148,      0.0138,            90, O             , 2020yCat.1350....0G, 11.020000457763672,  9.64799976348877  , 10.565999984741211,  9.371999740600586 ,                   ,                   ,  ,  9.343999862670898 , -48.189 , -2.84   ,    4.5431, s         , A       , *    ,            ,        , 
True ,        , J112651.4-180530, 11:26:51.3600, -18:05:31.200, TYC 6088-1943-1            , 171.71412286199     , -18.091599853219996,      0.0155,      0.0121,            90, O             , 2020yCat.1350....0G, 11.8149995803833  ,                    , 11.16100025177002 ,                    ,                   ,                   ,  ,                    , 28.959  , -64.974 ,    1.1018, s         , A       , Pe*  ,            ,        , 
True ,        , J113110.2-154315, 11:31:10.3200, -15:43:15.600, TYC 6085-551-1             , 172.79291493721     , -15.72104235972    ,      0.0155,      0.013 ,            90, O             , 2020yCat.1350....0G, 11.5600004196167  , 10.211999893188477 , 11.175999641418457,  9.98799991607666  ,                   ,                   ,  ,  9.935999870300293 , -30.641 , 7.801   ,    2.5322, s         , B       , *    ,            ,        , 
True ,        , J113635.0-083517, 11:36:35.0400, -08:35:16.800, BD-07  3261                , 174.14591259123     , -8.588367155479999 ,      0.0165,      0.015 ,            90, O             , 2020yCat.1350....0G, 11.329999923706055,  8.449000358581543 , 10.5              ,  7.818999767303467 ,                   ,                   ,  ,  7.706999778747559 , 0.906   , -13.128 ,    0.8602, s         , A       , *    ,            ,        , 
True ,        , J114029.4-222107, 11:40:29.5200, -22:21:07.200, TYC 6092-1923-1            , 175.12248321306     , -22.351901887459995,      0.0137,      0.0107,            90, O             , 2020yCat.1350....0G, 12.803999900817871,  9.916999816894531 , 11.815999984741211,  9.38599967956543  ,                   ,                   ,  ,  9.25100040435791  , 1.782   , -16.172 ,    0.2395, s         , A       , Pe*  ,            ,        , 
True ,        , J114200.1-161729, 11:42:00.2400, -16:17:31.200, TYC 6086-1161-1            , 175.5004234368      , -16.291656497069997,      0.0183,      0.0126,            90, O             , 2020yCat.1350....0G, 12.074999809265137, 10.432999610900879 , 11.581999778747559, 10.173999786376953 ,                   ,                   ,  , 10.086999893188477 , -25.82  , 31.543  ,    2.9764, s         , A       , *    ,            ,        , 
True ,        , J115337.3-020036, 11:53:37.2000, -02:00:36.000, BD-01  2582                , 178.40551321672     , -2.0102023050300004,      0.0163,      0.0112,            90, O             , 2020yCat.1350....0G, 10.289999961853027,  8.12600040435791  ,  9.600000381469727,  7.7170000076293945,                   ,                   ,  ,  7.5980000495910645, -18.452 , -121.539,    2.5761, s         , A       , RG*  , CEMP-s     , C      , 2016ApJ...833...20Y
True ,        , J115408.3-125455, 11:54:08.4000, -12:54:57.600, TYC 5523-465-1             , 178.53482621211     , -12.915464993809998,      0.0159,      0.0112,            90, O             , 2020yCat.1350....0G, 11.887999534606934,  9.449999809265137 , 11.079000473022461,  8.980999946594238 ,                   ,                   ,  ,  8.883999824523926 , -2.029  , 1.33    ,    0.4741, s         , A       , *    ,            ,        , 
True ,        , J115824.2-130520, 11:58:24.2400, -13:05:20.400, TYC 5524-361-1             , 179.6009860003      , -13.08905041048    ,      0.0236,      0.0182,            90, O             , 2020yCat.1350....0G, 12.204000473022461, 10.314000129699707 , 11.611000061035156, 10.017000198364258 ,                   ,                   ,  ,  9.939000129699707 , 50.6    , -7.413  ,    2.4537, s         , A       , PM*  ,            ,        , 
True ,        , J120213.1-111220, 12:02:13.2000, -11:12:21.600, UCAC4 394-051610           , 180.55486356789996  , -11.20575619619    ,      0.0164,      0.0118,            90, O             , 2020yCat.1350....0G, 12.592000007629395, 10.196000099182129 , 11.803999900817871,  9.741999626159668 , 11.664999961853027,                   ,  ,  9.630000114440918 , -13.567 , -13.363 ,    0.8881,           , A       , *    ,            ,        , 
True ,        , J120244.8-171201, 12:02:44.8800, -17:11:60.000, TYC 6094-163-1             , 180.68667635683997  , -17.20050422783    ,      0.0152,      0.0135,            90, O             , 2020yCat.1350....0G, 12.739999771118164,  8.975000381469727 , 11.140000343322754,  8.307999610900879 ,                   ,                   ,  ,  8.170000076293945 , -10.641 , -0.784  ,    0.3913, s         , A       , *    ,            ,        , 
True ,        , J120324.9-353405, 12:03:24.9600, -35:34:04.800, CD-34  7871                , 180.85377972044     , -35.568101846590004,      0.0138,      0.0106,            90, O             , 2020yCat.1350....0G, 11.479000091552734,  8.928999900817871 , 10.628999710083008,  8.432000160217285 ,                   ,                   ,  ,  8.277000427246094 , -32.407 , 4.185   ,    0.8116, s         , A       , SB*  , Gwl        , E      , 1972POAN....2...59S
True ,        , J120920.8-203636, 12:09:20.8800, -20:36:36.000, HD 105572                  , 182.33679579138     , -20.60993612214    ,      0.0134,      0.0139,            90, O             , 2020yCat.1350....0G, 11.310999870300293,  8.852999687194824 , 10.506999969482422,  8.392000198364258 , 10.069999694824219,  9.789999961853027,  ,  8.27299976348877  , -27.956 , -15.524 ,    1.5939, s         , A       , *    , G3/6(V)    , E      , 1988MSS...C04....0H
True ,        , J121231.9-334428, 12:12:31.9200, -33:44:27.600, CD-33  8245                , 183.13326715324996  , -33.74139376568    ,      0.0161,      0.0127,            90, O             , 2020yCat.1350....0G, 10.692000389099121,  9.364999771118164 , 10.26200008392334 ,  9.17300033569336  , 10.0              ,  9.741999626159668,  ,  9.069999694824219 , -25.529 , 21.574  ,    3.8077, s         , A       , *    ,            ,        , 
True ,        , J122239.1-422157, 12:22:39.1200, -42:21:57.600, CD-41  7141                , 185.66292373734998  , -42.36593933588    ,      0.0126,      0.0061,            90, O             , 2020yCat.1350....0G, 11.765999794006348,  8.842000007629395 , 10.791000366210938,  8.331999778747559 ,                   ,                   ,  ,  8.190999984741211 , -14.697 , -4.559  ,    0.4981, s         , A       , *    , Gwl        , E      , 1972POAN....2...59S
True ,        , J123050.9-451108, 12:30:50.8800, -45:11:09.600, TYC 8231-1328-1            , 187.71214839391996  , -45.18563343941    ,      0.0134,      0.0093,            90, O             , 2020yCat.1350....0G, 11.652000427246094,  8.111000061035156 , 10.394000053405762,  7.422999858856201 ,                   ,                   ,  ,  7.285999774932861 , -20.482 , 5.428   ,    0.4398, s         , A       , *    ,            ,        , 
True ,        , J123824.6-292725, 12:38:24.7200, -29:27:25.200, CD-28  9617                , 189.60254566839998  , -29.457038959470008,      0.0135,      0.0095,            90, O             , 2020yCat.1350....0G, 11.333000183105469,  9.623000144958496 , 10.78499984741211 ,  9.342000007629395 , 10.619999885559082, 10.175000190734863,  ,  9.274999618530273 , -9.28   , 80.16   ,    4.6597, s         , A       , PM*  ,            ,        , 
True ,        , J123859.7-025609, 12:38:59.7600, -02:56:09.600, TYC 4951-84-1              , 189.74887127775997  , -2.9359501844600007,      0.0191,      0.0091,            90, O             , 2020yCat.1350....0G, 12.085000038146973,  9.347999572753906 , 11.17199993133545 ,  8.821999549865723 ,                   ,                   ,  ,  8.677000045776367 , -6.217  , -12.927 ,    0.3715, s         , A       , Pe*  , CEMP       , C      , 2018AJ....155..256P
True ,        , J124244.9-131503, 12:42:44.8800, -13:15:03.600, BD-12  3680                , 190.68705343753     , -13.25092470059    ,      0.0137,      0.0087,            90, O             , 2020yCat.1350....0G, 10.720999717712402,  9.152000427246094 , 10.27400016784668 ,  8.918999671936035 ,                   ,                   ,  ,  8.793000221252441 , -95.726 , -63.454 ,    5.4901, s         , A       , Pe*  ,            ,        , 
True ,        , J124307.9-140657, 12:43:07.9200, -14:06:57.600, BD-13  3583                , 190.78284786422998  , -14.115924037870002,      0.0136,      0.0077,            90, O             , 2020yCat.1350....0G, 11.414999961853027,  9.15999984741211  , 10.6899995803833  ,  8.777999877929688 ,                   ,                   ,  ,  8.687999725341797 , -27.479 , 3.313   ,    0.9033, s         , A       , *    ,            ,        , 
True ,        , J125431.7-425303, 12:54:31.6800, -42:53:02.400, TYC 7780-651-1             , 193.63213565594998  , -42.88439208149    ,      0.0214,      0.015 ,            90, O             , 2020yCat.1350....0G, 12.777999877929688,  9.590999603271484 , 11.680999755859375,  8.98900032043457  ,                   ,                   ,  ,  8.845000267028809 , -2.43   , -21.138 ,    0.4492, s         , A       , *    ,            ,        , 
True ,        , J125815.0-402633, 12:58:14.8800, -40:26:31.200, TYC 7776-777-1             , 194.56239708755996  , -40.44246652086    ,      0.0131,      0.0096,            90, O             , 2020yCat.1350....0G, 12.052000045776367,  9.57800006866455  , 11.22700023651123 ,  9.104000091552734 ,                   ,                   ,  ,  8.996999740600586 , 1.44    , 2.57    ,    1.2513, s         , A       , *    ,            ,        , 
True ,        , J130043.2-091049, 13:00:43.2000, -09:10:48.000, TYC 5536-589-1             , 195.18038015282997  , -9.180447354960002 ,      0.0184,      0.0126,            90, O             , 2020yCat.1350....0G, 11.75             ,  9.906999588012695 , 11.220000267028809,  9.470999717712402 ,                   ,                   ,  ,  9.420999526977539 , -25.644 , -8.23   ,    0.527 , s         , A       , *    ,            ,        , 
True ,        , J131013.0-334236, 13:10:12.9600, -33:42:36.000, CD-33  8865                , 197.55436501005     , -33.71025923141999 ,      0.0104,      0.0101,            90, O             , 2020yCat.1350....0G, 11.942000389099121,  8.803000450134277 , 10.859999656677246,  8.218000411987305 ,                   ,                   ,  ,  8.095999717712402 , -12.366 , -6.456  ,    0.3496, s         , A       , RG*  ,            ,        , 
True ,        , J131951.5-144755, 13:19:51.6000, -14:47:56.400, TYC 5550-1314-1            , 199.9648526396      , -14.798793645949997,      0.0182,      0.0124,            90, O             , 2020yCat.1350....0G, 12.355999946594238,  8.986000061035156 , 11.197999954223633,  8.293999671936035 ,                   ,                   ,  ,  8.182000160217285 , -9.45   , -14.653 ,    0.3974, s         , A       , *    ,            ,        , 
True ,        , J132157.2-241639, 13:21:57.1200, -24:16:40.800, TYC 6700-806-1             , 200.48848728239     , -24.277611858379995,      0.0145,      0.0116,            90, O             , 2020yCat.1350....0G, 12.569000244140625,  8.831999778747559 , 11.251999855041504,  8.166999816894531 ,                   ,                   ,  ,  7.980999946594238 , -2.366  , 0.488   ,    0.2152, s         , A       , *    ,            ,        , 
True ,        , J132302.8-174949, 13:23:02.8800, -17:49:48.000, TYC 6124-8-1               , 200.76190922585997  , -17.83049590225    ,      0.0173,      0.0121,            90, O             , 2020yCat.1350....0G, 12.567999839782715,  9.366999626159668 , 11.451000213623047,  8.75100040435791  ,                   ,                   ,  ,  8.652000427246094 , -0.672  , -6.885  ,    0.3488, s         , A       , *    ,            ,        , 
True ,        , J132414.3-180620, 13:24:14.4000, -18:06:21.600, TYC 6124-458-1             , 201.05957180307     , -18.105901514790002,      0.0147,      0.0113,            90, O             , 2020yCat.1350....0G, 12.460000038146973,  9.684000015258789 , 11.409000396728516,  9.227999687194824 , 10.793999671936035, 10.196999549865723,  ,  9.079000473022461 , -25.065 , -4.091  ,    0.4186, s         , B       , Pe*  ,            ,        , 
True ,        , J132604.5-152502, 13:26:04.5600, -15:25:01.200, UCAC4 373-066758           , 201.51880136883     , -15.417218868159997,      0.0187,      0.0122,            90, O             , 2020yCat.1350....0G, 12.458999633789062,  9.541999816894531 , 11.461000442504883,  8.949000358581543 , 11.33899974822998 ,                   ,  ,  8.852999687194824 , -8.035  , -6.362  ,    0.3257, s         , A       , Pe*  ,            ,        , 
True ,        , J132635.5-280343, 13:26:35.5200, -28:03:43.200, CD-27  9226                , 201.64809558203     , -28.062261619210002,      0.0222,      0.0153,            90, O             , 2020yCat.1350....0G, 11.355999946594238,  7.974999904632568 , 10.161999702453613,  7.315999984741211 ,                   ,                   ,  ,  7.179999828338623 , -1.044  , -9.909  ,    0.7509, s         , A       , *    ,            ,        , 
True ,        , J133403.6-122545, 13:34:03.6000, -12:25:44.400, TYC 5548-1310-1            , 203.5150196184      , -12.42924145142    ,      0.015 ,      0.0097,            90, O             , 2020yCat.1350....0G, 11.737000465393066,  9.515999794006348 , 11.039999961853027,  9.154000282287598 ,                   ,                   ,  ,  9.01200008392334  , -13.244 , -16.672 ,    0.6845, s         , A       , Pe*  ,            ,        , 
True ,        , J134340.7-112620, 13:43:40.5600, -11:26:20.400, BD-10  3742                , 205.91954582796998  , -11.43904317643    ,      0.0138,      0.012 ,            90, O             , 2020yCat.1350....0G, 11.25             ,  8.303999900817871 , 10.34000015258789 ,  7.7179999351501465,                   ,                   ,  ,  7.605000019073486 , -13.896 , -3.899  ,    0.5227,           , A       , *    ,            ,        , 
True ,        , J135125.0-470627, 13:51:24.9600, -47:06:28.800, TYC 8266-2549-1            , 207.85426530125997  , -47.107487861779994,      0.0184,      0.0141,            90, O             , 2020yCat.1350....0G, 11.590999603271484,  7.7220001220703125, 10.263999938964844,  7.0289998054504395,                   ,                   ,  ,  6.8480000495910645, -9.382  , -5.308  ,    0.5268, s         , A       , Pe*  ,            ,        , 
True ,        , J140206.8-135654, 14:02:06.9600, -13:56:52.800, TYC 5560-874-1             , 210.52860075629997  , -13.948476144730002,      0.0192,      0.0144,            90, O             , 2020yCat.1350....0G, 12.607000350952148,  9.71399974822998  , 11.819999694824219,  9.154000282287598 ,                   ,                   ,  ,  9.069000244140625 , -4.582  , 7.595   ,    0.8285, s         , A       , RG*  ,            ,        , 
True ,        , J140722.5-295446, 14:07:22.5600, -29:54:46.800, CD-29 10832                , 211.84382244347998  , -29.91293478801    ,      0.0184,      0.0154,            90, O             , 2020yCat.1350....0G, 11.26200008392334 ,  8.913999557495117 , 10.480999946594238,  8.454999923706055 ,                   ,                   ,  ,  8.354999542236328 , -20.244 , -6.763  ,    1.5242, s         , A       , *    ,            ,        , 
